Linux 3.10.0-514.el7.x86_64 (localhost.localdomain) 	02/24/2020 	_x86_64_	(48 CPU)

11:51:15 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:51:16 AM      29      0.00      0.00      0.00      0.00      0.00    100.00
11:51:16 AM      30      0.00      0.00      0.00      0.00      0.00    100.00
11:51:16 AM      31      0.00      0.00      0.00      0.00      0.00    100.00
11:51:16 AM      32      0.00      0.00      0.00      0.00      0.00    100.00
11:51:16 AM      33      0.00      0.00      0.00      0.00      0.00    100.00
11:51:16 AM      34      0.00      0.00      0.00      0.00      0.00    100.00
11:51:16 AM      35      0.00      0.00      0.00      0.00      0.00    100.00
11:51:16 AM      36      0.00      0.00      0.00      0.00      0.00    100.00
11:51:16 AM      37      0.00      0.00      1.00      0.00      0.00     99.00
11:51:16 AM      38      0.00      0.00      0.00      0.00      0.00    100.00
11:51:16 AM      39      0.00      0.00      0.00      0.00      0.00    100.00
11:51:16 AM      40      0.00      0.00      0.00      0.00      0.00    100.00
11:51:16 AM      41      0.00      0.00      0.00      0.00      0.00    100.00
11:51:16 AM      42      0.00      0.00      0.00      0.00      0.00    100.00
11:51:16 AM      43      0.00      0.00      0.00      0.00      0.00    100.00
11:51:16 AM      44      0.00      0.00      0.00      0.00      0.00    100.00
11:51:16 AM      45      0.00      0.00      0.00      0.00      0.00    100.00
11:51:16 AM      46      0.00      0.00      0.00      0.00      0.00    100.00
11:51:16 AM      47      0.00      0.00      0.00      0.00      0.00    100.00

11:51:16 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:51:17 AM     all      0.00      0.00      0.02      0.00      0.00     99.98
11:51:17 AM       0      0.00      0.00      0.00      0.00      0.00    100.00
11:51:17 AM       1      0.00      0.00      0.00      0.00      0.00    100.00
11:51:17 AM       2      0.00      0.00      0.00      0.00      0.00    100.00
11:51:17 AM       3      0.00      0.00      0.00      0.00      0.00    100.00
11:51:17 AM       4      0.00      0.00      0.00      0.00      0.00    100.00
11:51:17 AM       5      0.00      0.00      0.00      0.00      0.00    100.00
11:51:17 AM       6      0.00      0.00      0.00      0.00      0.00    100.00
11:51:17 AM       7      0.00      0.00      0.00      0.00      0.00    100.00
11:51:17 AM       8      0.00      0.00      0.00      0.00      0.00    100.00
11:51:17 AM       9      0.00      0.00      0.00      0.00      0.00    100.00
11:51:17 AM      10      0.00      0.00      0.00      0.00      0.00    100.00
11:51:17 AM      11      0.00      0.00      0.00      0.00      0.00    100.00
11:51:17 AM      12      0.00      0.00      0.00      0.00      0.00    100.00
11:51:17 AM      13      0.00      0.00      0.00      0.00      0.00    100.00
11:51:17 AM      14      0.00      0.00      0.00      0.00      0.00    100.00
11:51:17 AM      15      0.00      0.00      0.00      0.00      0.00    100.00
11:51:17 AM      16      0.00      0.00      0.00      0.00      0.00    100.00
11:51:17 AM      17      0.00      0.00      0.00      0.00      0.00    100.00
11:51:17 AM      18      0.00      0.00      0.00      0.00      0.00    100.00
11:51:17 AM      19      0.00      0.00      0.00      0.00      0.00    100.00
11:51:17 AM      20      0.00      0.00      0.00      0.00      0.00    100.00
11:51:17 AM      21      0.00      0.00      0.00      0.00      0.00    100.00
11:51:17 AM      22      0.00      0.00      0.00      0.00      0.00    100.00
11:51:17 AM      23      0.00      0.00      0.00      0.00      0.00    100.00
11:51:17 AM      24      0.00      0.00      0.00      0.00      0.00    100.00
11:51:17 AM      25      0.00      0.00      0.00      0.00      0.00    100.00
11:51:17 AM      26      0.00      0.00      0.00      0.00      0.00    100.00
11:51:17 AM      27      0.00      0.00      0.00      0.00      0.00    100.00
11:51:17 AM      28      0.00      0.00      0.00      0.00      0.00    100.00
11:51:17 AM      29      0.00      0.00      0.00      0.00      0.00    100.00
11:51:17 AM      30      0.00      0.00      0.00      0.00      0.00    100.00
11:51:17 AM      31      0.00      0.00      0.00      0.00      0.00    100.00
11:51:17 AM      32      0.00      0.00      0.00      0.00      0.00    100.00
11:51:17 AM      33      0.00      0.00      0.00      0.00      0.00    100.00
11:51:17 AM      34      0.00      0.00      0.00      0.00      0.00    100.00
11:51:17 AM      35      0.99      0.00      0.00      0.00      0.00     99.01
11:51:17 AM      36      0.00      0.00      0.00      0.00      0.00    100.00
11:51:17 AM      37      0.00      0.00      1.00      0.00      0.00     99.00
11:51:17 AM      38      0.00      0.00      0.00      0.00      0.00    100.00
11:51:17 AM      39      0.00      0.00      0.00      0.00      0.00    100.00
11:51:17 AM      40      0.00      0.00      0.00      0.00      0.00    100.00
11:51:17 AM      41      0.00      0.00      0.00      0.00      0.00    100.00
11:51:17 AM      42      0.00      0.00      0.00      0.00      0.00    100.00
11:51:17 AM      43      0.00      0.00      0.00      0.00      0.00    100.00
11:51:17 AM      44      0.00      0.00      0.00      0.00      0.00    100.00
11:51:17 AM      45      0.00      0.00      0.00      0.00      0.00    100.00
11:51:17 AM      46      0.00      0.00      0.00      0.00      0.00    100.00
11:51:17 AM      47      0.00      0.00      0.00      0.00      0.00    100.00

11:51:17 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:51:18 AM     all      0.27      0.00      1.41      0.00      0.00     98.32
11:51:18 AM       0     12.87      0.00     61.39      0.00      0.00     25.74
11:51:18 AM       1      0.00      0.00      0.00      0.00      0.00    100.00
11:51:18 AM       2      0.00      0.00      0.00      0.00      0.00    100.00
11:51:18 AM       3      0.00      0.00      0.00      0.00      0.00    100.00
11:51:18 AM       4      0.00      0.00      0.00      0.00      0.00    100.00
11:51:18 AM       5      0.00      0.00      0.00      0.00      0.00    100.00
11:51:18 AM       6      0.00      0.00      0.00      0.00      0.00    100.00
11:51:18 AM       7      0.00      0.00      0.00      0.00      0.00    100.00
11:51:18 AM       8      0.00      0.00      0.00      0.00      0.00    100.00
11:51:18 AM       9      0.00      0.00      0.00      0.00      0.00    100.00
11:51:18 AM      10      0.00      0.00      0.99      0.00      0.00     99.01
11:51:18 AM      11      0.00      0.00      0.00      0.00      0.00    100.00
11:51:18 AM      12      0.00      0.00      0.00      0.00      0.00    100.00
11:51:18 AM      13      0.00      0.00      1.00      0.00      0.00     99.00
11:51:18 AM      14      0.00      0.00      0.99      0.00      0.00     99.01
11:51:18 AM      15      0.00      0.00      0.00      0.00      0.00    100.00
11:51:18 AM      16      0.00      0.00      0.00      0.00      0.00    100.00
11:51:18 AM      17      0.00      0.00      0.00      0.00      0.00    100.00
11:51:18 AM      18      0.00      0.00      0.00      0.00      0.00    100.00
11:51:18 AM      19      0.00      0.00      0.00      0.00      0.00    100.00
11:51:18 AM      20      0.00      0.00      0.00      0.00      0.00    100.00
11:51:18 AM      21      0.00      0.00      0.00      0.00      0.00    100.00
11:51:18 AM      22      0.00      0.00      0.00      0.00      0.00    100.00
11:51:18 AM      23      0.00      0.00      0.00      0.00      0.00    100.00
11:51:18 AM      24      0.00      0.00      0.00      0.00      0.00    100.00
11:51:18 AM      25      0.00      0.00      0.00      0.00      0.00    100.00
11:51:18 AM      26      0.00      0.00      0.00      0.00      0.00    100.00
11:51:18 AM      27      0.00      0.00      0.00      0.00      0.00    100.00
11:51:18 AM      28      0.00      0.00      0.00      0.00      0.00    100.00
11:51:18 AM      29      0.00      0.00      0.00      0.00      0.00    100.00
11:51:18 AM      30      0.00      0.00      0.00      0.00      0.00    100.00
11:51:18 AM      31      0.00      0.00      0.99      0.00      0.00     99.01
11:51:18 AM      32      0.00      0.00      0.00      0.00      0.00    100.00
11:51:18 AM      33      0.00      0.00      0.00      0.00      0.00    100.00
11:51:18 AM      34      0.00      0.00      0.00      0.00      0.00    100.00
11:51:18 AM      35      0.00      0.00      0.00      0.00      0.00    100.00
11:51:18 AM      36      0.00      0.00      0.00      0.00      0.00    100.00
11:51:18 AM      37      0.00      0.00      0.00      0.00      0.00    100.00
11:51:18 AM      38      0.00      0.00      0.00      0.00      0.00    100.00
11:51:18 AM      39      0.00      0.00      0.00      0.00      0.00    100.00
11:51:18 AM      40      0.00      0.00      0.00      0.00      0.00    100.00
11:51:18 AM      41      0.00      0.00      0.00      0.00      0.00    100.00
11:51:18 AM      42      0.00      0.00      0.00      0.00      0.00    100.00
11:51:18 AM      43      0.00      0.00      0.00      0.00      0.00    100.00
11:51:18 AM      44      0.00      0.00      0.00      0.00      0.00    100.00
11:51:18 AM      45      0.00      0.00      0.00      0.00      0.00    100.00
11:51:18 AM      46      0.00      0.00      0.00      0.00      0.00    100.00
11:51:18 AM      47      0.00      0.00      0.00      0.00      0.00    100.00

11:51:18 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:51:19 AM     all      0.29      0.00      1.45      0.19      0.00     98.07
11:51:19 AM       0     13.33      0.00     64.76      0.00      0.00     21.90
11:51:19 AM       1      0.00      0.00      0.00      0.00      0.00    100.00
11:51:19 AM       2      0.00      0.00      0.00      0.00      0.00    100.00
11:51:19 AM       3      0.00      0.00      0.00      0.00      0.00    100.00
11:51:19 AM       4      0.00      0.00      0.00      0.00      0.00    100.00
11:51:19 AM       5      0.00      0.00      0.00      0.00      0.00    100.00
11:51:19 AM       6      0.00      0.00      0.00      0.00      0.00    100.00
11:51:19 AM       7      0.00      0.00      0.00      0.00      0.00    100.00
11:51:19 AM       8      0.00      0.00      0.00      0.00      0.00    100.00
11:51:19 AM       9      0.00      0.00      0.00      0.00      0.00    100.00
11:51:19 AM      10      0.00      0.00      0.00      0.00      0.00    100.00
11:51:19 AM      11      0.00      0.00      0.00      0.00      0.00    100.00
11:51:19 AM      12      0.00      0.00      0.00      9.09      0.00     90.91
11:51:19 AM      13      0.00      0.00      0.00      0.00      0.00    100.00
11:51:19 AM      14      0.00      0.00      0.00      0.00      0.00    100.00
11:51:19 AM      15      0.00      0.00      0.00      0.00      0.00    100.00
11:51:19 AM      16      0.00      0.00      0.00      0.00      0.00    100.00
11:51:19 AM      17      0.00      0.00      0.00      0.00      0.00    100.00
11:51:19 AM      18      0.00      0.00      0.00      0.00      0.00    100.00
11:51:19 AM      19      0.00      0.00      0.00      0.00      0.00    100.00
11:51:19 AM      20      0.00      0.00      0.00      0.00      0.00    100.00
11:51:19 AM      21      0.00      0.00      0.00      0.00      0.00    100.00
11:51:19 AM      22      0.00      0.00      0.00      0.00      0.00    100.00
11:51:19 AM      23      0.00      0.00      0.00      0.00      0.00    100.00
11:51:19 AM      24      0.00      0.00      0.00      0.00      0.00    100.00
11:51:19 AM      25      0.00      0.00      0.00      0.00      0.00    100.00
11:51:19 AM      26      0.00      0.00      0.00      0.00      0.00    100.00
11:51:19 AM      27      0.00      0.00      0.00      0.00      0.00    100.00
11:51:19 AM      28      0.00      0.00      0.00      0.00      0.00    100.00
11:51:19 AM      29      0.00      0.00      0.00      0.00      0.00    100.00
11:51:19 AM      30      0.00      0.00      0.00      0.00      0.00    100.00
11:51:19 AM      31      0.00      0.00      0.00      0.00      0.00    100.00
11:51:19 AM      32      0.00      0.00      0.00      0.00      0.00    100.00
11:51:19 AM      33      0.00      0.00      0.00      0.00      0.00    100.00
11:51:19 AM      34      0.00      0.00      0.00      0.00      0.00    100.00
11:51:19 AM      35      0.00      0.00      0.00      0.00      0.00    100.00
11:51:19 AM      36      0.00      0.00      0.00      0.00      0.00    100.00
11:51:19 AM      37      0.00      0.00      1.00      0.00      0.00     99.00
11:51:19 AM      38      0.00      0.00      0.00      0.00      0.00    100.00
11:51:19 AM      39      0.99      0.00      0.99      0.00      0.00     98.02
11:51:19 AM      40      0.00      0.00      0.00      0.00      0.00    100.00
11:51:19 AM      41      0.00      0.00      0.00      0.00      0.00    100.00
11:51:19 AM      42      0.00      0.00      0.00      0.00      0.00    100.00
11:51:19 AM      43      0.00      0.00      0.00      0.00      0.00    100.00
11:51:19 AM      44      0.00      0.00      0.00      0.00      0.00    100.00
11:51:19 AM      45      0.00      0.00      0.00      0.00      0.00    100.00
11:51:19 AM      46      0.00      0.00      0.00      0.00      0.00    100.00
11:51:19 AM      47      0.00      0.00      0.00      0.00      0.00    100.00

11:51:19 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:51:20 AM     all      0.36      0.00      1.52      0.00      0.00     98.13
11:51:20 AM       0     11.00      0.00     63.00      0.00      0.00     26.00
11:51:20 AM       1      0.00      0.00      0.00      0.00      0.00    100.00
11:51:20 AM       2      0.00      0.00      1.00      0.00      0.00     99.00
11:51:20 AM       3      1.01      0.00      2.02      0.00      0.00     96.97
11:51:20 AM       4      0.00      0.00      0.00      0.00      0.00    100.00
11:51:20 AM       5      0.99      0.00      0.00      0.00      0.00     99.01
11:51:20 AM       6      0.00      0.00      0.00      0.00      0.00    100.00
11:51:20 AM       7      1.00      0.00      0.00      0.00      0.00     99.00
11:51:20 AM       8      0.00      0.00      0.00      0.00      0.00    100.00
11:51:20 AM       9      0.00      0.00      1.96      0.00      0.00     98.04
11:51:20 AM      10      0.00      0.00      0.00      0.00      0.00    100.00
11:51:20 AM      11      0.00      0.00      0.99      0.00      0.00     99.01
11:51:20 AM      12      0.00      0.00      0.00      0.00      0.00    100.00
11:51:20 AM      13      0.00      0.00      0.00      0.00      0.00    100.00
11:51:20 AM      14      0.00      0.00      0.00      0.00      0.00    100.00
11:51:20 AM      15      0.00      0.00      0.00      0.00      0.00    100.00
11:51:20 AM      16      0.00      0.00      0.00      0.00      0.00    100.00
11:51:20 AM      17      0.00      0.00      0.00      0.00      0.00    100.00
11:51:20 AM      18      0.00      0.00      0.00      0.00      0.00    100.00
11:51:20 AM      19      0.00      0.00      0.00      0.00      0.00    100.00
11:51:20 AM      20      0.00      0.00      0.00      0.00      0.00    100.00
11:51:20 AM      21      0.00      0.00      0.00      0.00      0.00    100.00
11:51:20 AM      22      0.00      0.00      0.00      0.00      0.00    100.00
11:51:20 AM      23      0.00      0.00      0.00      0.00      0.00    100.00
11:51:20 AM      24      0.00      0.00      0.00      0.00      0.00    100.00
11:51:20 AM      25      0.00      0.00      0.00      0.00      0.00    100.00
11:51:20 AM      26      0.00      0.00      0.00      0.00      0.00    100.00
11:51:20 AM      27      0.00      0.00      0.00      0.00      0.00    100.00
11:51:20 AM      28      0.00      0.00      0.00      0.00      0.00    100.00
11:51:20 AM      29      0.00      0.00      0.00      0.00      0.00    100.00
11:51:20 AM      30      0.00      0.00      0.00      0.00      0.00    100.00
11:51:20 AM      31      0.00      0.00      0.00      0.00      0.00    100.00
11:51:20 AM      32      0.00      0.00      0.00      0.00      0.00    100.00
11:51:20 AM      33      1.00      0.00      0.00      0.00      0.00     99.00
11:51:20 AM      34      0.00      0.00      0.00      0.00      0.00    100.00
11:51:20 AM      35      0.00      0.00      0.00      0.00      0.00    100.00
11:51:20 AM      36      0.00      0.00      0.00      0.00      0.00    100.00
11:51:20 AM      37      0.00      0.00      1.98      0.00      0.00     98.02
11:51:20 AM      38      0.99      0.00      0.99      0.00      0.00     98.02
11:51:20 AM      39      0.00      0.00      0.00      0.00      0.00    100.00
11:51:20 AM      40      0.00      0.00      0.00      0.00      0.00    100.00
11:51:20 AM      41      0.00      0.00      0.00      0.00      0.00    100.00
11:51:20 AM      42      0.00      0.00      0.00      0.00      0.00    100.00
11:51:20 AM      43      0.00      0.00      0.00      0.00      0.00    100.00
11:51:20 AM      44      0.00      0.00      0.00      0.00      0.00    100.00
11:51:20 AM      45      0.00      0.00      0.00      0.00      0.00    100.00
11:51:20 AM      46      0.00      0.00      0.00      0.00      0.00    100.00
11:51:20 AM      47      0.00      0.00      0.00      0.00      0.00    100.00

11:51:20 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:51:21 AM     all      0.21      0.00      1.31      0.00      0.00     98.48
11:51:21 AM       0     10.42      0.00     63.54      0.00      0.00     26.04
11:51:21 AM       1      0.00      0.00      0.00      0.00      0.00    100.00
11:51:21 AM       2      0.00      0.00      0.00      0.00      0.00    100.00
11:51:21 AM       3      0.00      0.00      0.00      0.00      0.00    100.00
11:51:21 AM       4      0.00      0.00      0.00      0.00      0.00    100.00
11:51:21 AM       5      0.00      0.00      0.00      0.00      0.00    100.00
11:51:21 AM       6      0.00      0.00      0.00      0.00      0.00    100.00
11:51:21 AM       7      0.00      0.00      0.00      0.00      0.00    100.00
11:51:21 AM       8      0.00      0.00      0.00      0.00      0.00    100.00
11:51:21 AM       9      0.00      0.00      0.00      0.00      0.00    100.00
11:51:21 AM      10      0.00      0.00      0.00      0.00      0.00    100.00
11:51:21 AM      11      0.00      0.00      0.00      0.00      0.00    100.00
11:51:21 AM      12      0.00      0.00      0.00      0.00      0.00    100.00
11:51:21 AM      13      0.00      0.00      0.00      0.00      0.00    100.00
11:51:21 AM      14      0.00      0.00      0.00      0.00      0.00    100.00
11:51:21 AM      15      0.00      0.00      0.00      0.00      0.00    100.00
11:51:21 AM      16      0.00      0.00      0.00      0.00      0.00    100.00
11:51:21 AM      17      0.00      0.00      0.00      0.00      0.00    100.00
11:51:21 AM      18      0.00      0.00      0.00      0.00      0.00    100.00
11:51:21 AM      19      0.00      0.00      0.00      0.00      0.00    100.00
11:51:21 AM      20      0.00      0.00      0.00      0.00      0.00    100.00
11:51:21 AM      21      0.00      0.00      0.00      0.00      0.00    100.00
11:51:21 AM      22      0.00      0.00      0.00      0.00      0.00    100.00
11:51:21 AM      23      0.00      0.00      0.00      0.00      0.00    100.00
11:51:21 AM      24      0.00      0.00      0.00      0.00      0.00    100.00
11:51:21 AM      25      0.00      0.00      0.00      0.00      0.00    100.00
11:51:21 AM      26      0.00      0.00      0.00      0.00      0.00    100.00
11:51:21 AM      27      0.00      0.00      0.00      0.00      0.00    100.00
11:51:21 AM      28      0.00      0.00      0.00      0.00      0.00    100.00
11:51:21 AM      29      0.00      0.00      0.00      0.00      0.00    100.00
11:51:21 AM      30      0.00      0.00      0.00      0.00      0.00    100.00
11:51:21 AM      31      0.00      0.00      0.00      0.00      0.00    100.00
11:51:21 AM      32      0.00      0.00      0.00      0.00      0.00    100.00
11:51:21 AM      33      0.00      0.00      0.00      0.00      0.00    100.00
11:51:21 AM      34      0.00      0.00      0.00      0.00      0.00    100.00
11:51:21 AM      35      0.00      0.00      0.00      0.00      0.00    100.00
11:51:21 AM      36      0.00      0.00      0.00      0.00      0.00    100.00
11:51:21 AM      37      0.00      0.00      1.00      0.00      0.00     99.00
11:51:21 AM      38      0.00      0.00      0.00      0.00      0.00    100.00
11:51:21 AM      39      0.00      0.00      0.00      0.00      0.00    100.00
11:51:21 AM      40      0.00      0.00      0.00      0.00      0.00    100.00
11:51:21 AM      41      0.00      0.00      0.00      0.00      0.00    100.00
11:51:21 AM      42      0.00      0.00      0.00      0.00      0.00    100.00
11:51:21 AM      43      0.00      0.00      0.00      0.00      0.00    100.00
11:51:21 AM      44      0.00      0.00      0.00      0.00      0.00    100.00
11:51:21 AM      45      0.00      0.00      0.00      0.00      0.00    100.00
11:51:21 AM      46      0.00      0.00      0.00      0.00      0.00    100.00
11:51:21 AM      47      0.00      0.00      0.00      0.00      0.00    100.00

11:51:21 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:51:22 AM     all      0.23      0.00      1.35      0.00      0.00     98.42
11:51:22 AM       0     11.11      0.00     62.63      0.00      0.00     26.26
11:51:22 AM       1      0.00      0.00      0.00      0.00      0.00    100.00
11:51:22 AM       2      0.00      0.00      0.00      0.00      0.00    100.00
11:51:22 AM       3      0.00      0.00      0.00      0.00      0.00    100.00
11:51:22 AM       4      0.00      0.00      0.00      0.00      0.00    100.00
11:51:22 AM       5      0.00      0.00      0.00      0.00      0.00    100.00
11:51:22 AM       6      0.00      0.00      0.00      0.00      0.00    100.00
11:51:22 AM       7      0.00      0.00      0.00      0.00      0.00    100.00
11:51:22 AM       8      0.00      0.00      0.00      0.00      0.00    100.00
11:51:22 AM       9      0.00      0.00      0.00      0.00      0.00    100.00
11:51:22 AM      10      0.00      0.00      0.00      0.00      0.00    100.00
11:51:22 AM      11      0.00      0.00      0.00      0.00      0.00    100.00
11:51:22 AM      12      0.00      0.00      0.00      0.00      0.00    100.00
11:51:22 AM      13      0.00      0.00      0.00      0.00      0.00    100.00
11:51:22 AM      14      0.00      0.00      0.00      0.00      0.00    100.00
11:51:22 AM      15      0.00      0.00      0.00      0.00      0.00    100.00
11:51:22 AM      16      0.00      0.00      0.00      0.00      0.00    100.00
11:51:22 AM      17      0.00      0.00      0.00      0.00      0.00    100.00
11:51:22 AM      18      0.00      0.00      0.00      0.00      0.00    100.00
11:51:22 AM      19      0.00      0.00      0.00      0.00      0.00    100.00
11:51:22 AM      20      0.00      0.00      0.00      0.00      0.00    100.00
11:51:22 AM      21      0.00      0.00      0.00      0.00      0.00    100.00
11:51:22 AM      22      0.00      0.00      0.00      0.00      0.00    100.00
11:51:22 AM      23      0.00      0.00      0.00      0.00      0.00    100.00
11:51:22 AM      24      0.00      0.00      0.00      0.00      0.00    100.00
11:51:22 AM      25      0.00      0.00      0.00      0.00      0.00    100.00
11:51:22 AM      26      0.00      0.00      0.00      0.00      0.00    100.00
11:51:22 AM      27      0.00      0.00      0.00      0.00      0.00    100.00
11:51:22 AM      28      0.00      0.00      0.00      0.00      0.00    100.00
11:51:22 AM      29      0.00      0.00      0.00      0.00      0.00    100.00
11:51:22 AM      30      0.00      0.00      0.00      0.00      0.00    100.00
11:51:22 AM      31      0.00      0.00      0.00      0.00      0.00    100.00
11:51:22 AM      32      0.00      0.00      0.00      0.00      0.00    100.00
11:51:22 AM      33      0.00      0.00      0.00      0.00      0.00    100.00
11:51:22 AM      34      0.00      0.00      0.00      0.00      0.00    100.00
11:51:22 AM      35      0.00      0.00      0.00      0.00      0.00    100.00
11:51:22 AM      36      0.00      0.00      0.00      0.00      0.00    100.00
11:51:22 AM      37      0.00      0.00      1.00      0.00      0.00     99.00
11:51:22 AM      38      0.00      0.00      0.00      0.00      0.00    100.00
11:51:22 AM      39      0.00      0.00      0.00      0.00      0.00    100.00
11:51:22 AM      40      0.00      0.00      0.00      0.00      0.00    100.00
11:51:22 AM      41      0.00      0.00      0.00      0.00      0.00    100.00
11:51:22 AM      42      0.00      0.00      0.00      0.00      0.00    100.00
11:51:22 AM      43      0.00      0.00      0.00      0.00      0.00    100.00
11:51:22 AM      44      0.00      0.00      0.00      0.00      0.00    100.00
11:51:22 AM      45      0.00      0.00      0.00      0.00      0.00    100.00
11:51:22 AM      46      0.00      0.00      0.00      0.00      0.00    100.00
11:51:22 AM      47      0.00      0.00      0.00      0.00      0.00    100.00

11:51:22 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:51:23 AM     all      0.25      0.00      1.33      0.00      0.00     98.42
11:51:23 AM       0     12.12      0.00     62.63      0.00      0.00     25.25
11:51:23 AM       1      0.00      0.00      0.00      0.00      0.00    100.00
11:51:23 AM       2      0.00      0.00      0.00      0.00      0.00    100.00
11:51:23 AM       3      0.00      0.00      0.00      0.00      0.00    100.00
11:51:23 AM       4      0.00      0.00      0.00      0.00      0.00    100.00
11:51:23 AM       5      0.00      0.00      0.00      0.00      0.00    100.00
11:51:23 AM       6      0.00      0.00      0.00      0.00      0.00    100.00
11:51:23 AM       7      0.00      0.00      0.00      0.00      0.00    100.00
11:51:23 AM       8      0.00      0.00      0.00      0.00      0.00    100.00
11:51:23 AM       9      0.00      0.00      0.00      0.00      0.00    100.00
11:51:23 AM      10      0.00      0.00      0.00      0.00      0.00    100.00
11:51:23 AM      11      0.00      0.00      0.00      0.00      0.00    100.00
11:51:23 AM      12      0.00      0.00      0.00      0.00      0.00    100.00
11:51:23 AM      13      0.00      0.00      0.00      0.00      0.00    100.00
11:51:23 AM      14      0.00      0.00      0.00      0.00      0.00    100.00
11:51:23 AM      15      0.00      0.00      0.00      0.00      0.00    100.00
11:51:23 AM      16      0.00      0.00      0.00      0.00      0.00    100.00
11:51:23 AM      17      0.00      0.00      0.00      0.00      0.00    100.00
11:51:23 AM      18      0.00      0.00      0.00      0.00      0.00    100.00
11:51:23 AM      19      0.00      0.00      0.00      0.00      0.00    100.00
11:51:23 AM      20      0.00      0.00      0.00      0.00      0.00    100.00
11:51:23 AM      21      0.00      0.00      0.00      0.00      0.00    100.00
11:51:23 AM      22      0.00      0.00      0.00      0.00      0.00    100.00
11:51:23 AM      23      0.00      0.00      0.00      0.00      0.00    100.00
11:51:23 AM      24      0.00      0.00      0.00      0.00      0.00    100.00
11:51:23 AM      25      0.00      0.00      0.00      0.00      0.00    100.00
11:51:23 AM      26      0.00      0.00      0.00      0.00      0.00    100.00
11:51:23 AM      27      0.00      0.00      0.00      0.00      0.00    100.00
11:51:23 AM      28      0.00      0.00      0.00      0.00      0.00    100.00
11:51:23 AM      29      0.00      0.00      0.00      0.00      0.00    100.00
11:51:23 AM      30      0.00      0.00      0.00      0.00      0.00    100.00
11:51:23 AM      31      0.00      0.00      0.00      0.00      0.00    100.00
11:51:23 AM      32      0.00      0.00      0.00      0.00      0.00    100.00
11:51:23 AM      33      0.00      0.00      0.00      0.00      0.00    100.00
11:51:23 AM      34      0.00      0.00      0.00      0.00      0.00    100.00
11:51:23 AM      35      0.00      0.00      0.00      0.00      0.00    100.00
11:51:23 AM      36      0.00      0.00      0.00      0.00      0.00    100.00
11:51:23 AM      37      0.00      0.00      1.01      0.00      0.00     98.99
11:51:23 AM      38      0.00      0.00      0.00      0.00      0.00    100.00
11:51:23 AM      39      0.00      0.00      0.00      0.00      0.00    100.00
11:51:23 AM      40      0.00      0.00      0.00      0.00      0.00    100.00
11:51:23 AM      41      0.00      0.00      0.00      0.00      0.00    100.00
11:51:23 AM      42      0.00      0.00      0.00      0.00      0.00    100.00
